CTCF	EP300	GABPA	MAFK	NFE2L2	REST
CTTNBP2NL	5	2	2	1	0	1
WNT2B	3	0	0	0	1	2
ST7L	1	2	3	1	0	1
CAPZA1	1	2	3	1	0	1
MOV10	5	2	0	0	1	0
RHOC	6	2	0	0	1	1
PPM1J	6	2	0	0	1	1
SLC16A1	1	0	0	2	1	0
LRIG2	2	0	0	1	0	0
PHTF1	0	0	1	0	0	0
RSBN1	0	0	1	2	1	0
PTPN22	2	1	1	2	0	1
BCL2L15	4	2	2	2	0	1
DCLRE1B	5	2	2	2	0	1
AP4B1	5	2	2	2	0	1
HIPK1	7	2	2	1	0	1
OLFML3	7	1	1	0	0	0
TRIM33	1	2	1	1	0	0
BCAS2	1	1	1	1	1	0
DENND2C	1	0	2	0	0	0
AMPD1	1	0	2	0	0	0
NRAS	3	0	2	1	0	1
CSDE1	2	0	2	1	0	1
SIKE1	2	0	1	1	0	1
TSPAN2	8	3	2	0	0	1
NGF	1	1	0	0	0	0
VANGL1	4	1	1	0	1	0
NHLH2	2	0	0	0	0	0
SLC22A15	3	2	3	1	0	0
ATP1A1	1	1	0	0	0	1
CD58	4	0	2	1	0	0
IGSF3	2	2	0	0	1	0
CD2	6	0	0	0	0	0
PTGFRN	2	0	1	0	0	0
CD101	0	0	0	0	0	0
TTF2	4	2	0	2	1	0
TRIM45	3	2	0	1	1	0
VTCN1	0	0	0	0	0	0
MAN1A2	0	0	1	2	0	0
FAM46C	2	0	0	2	0	0
GDAP2	3	0	2	0	0	0
WDR3	3	0	2	0	0	0
SPAG17	1	0	0	0	0	0
TBX15	1	1	0	0	0	0
WARS2	1	1	0	2	0	1
PHGDH	5	1	0	1	0	1
HMGCS2	4	0	0	0	0	0
NOTCH2	0	0	0	0	0	0
FCGR1B	0	0	0	0	0	0
PDE4DIP	2	1	2	0	0	2
NOTCH2NL	0	0	0	0	0	0
HFE2	6	6	4	7	1	1
TXNIP	6	7	4	6	2	1
POLR3GL	5	4	3	2	4	0
ANKRD34A	5	4	3	2	4	0
LIX1L	5	4	3	2	4	0
RBM8A	5	3	2	1	3	0
PEX11B	4	3	2	1	3	0
ITGA10	4	3	1	1	3	0
ANKRD35	8	1	1	1	2	0
PIAS3	6	1	1	2	0	0
NUDT17	5	1	1	1	0	0
RNF115	4	0	1	2	1	0
POLR3C	4	0	1	2	1	0
CD160	1	1	0	1	0	0
PDZK1	1	1	0	0	0	0
NBPF12	0	0	0	0	0	0
PRKAB2	1	1	0	1	0	0
FMO5	3	1	1	0	0	1
CHD1L	3	1	1	0	0	1
BCL9	4	0	0	0	0	1
ACP6	6	1	2	1	0	1
GJA5	3	0	0	0	0	1
GPR89B	3	0	0	0	0	0
HIST2H2BF	0	0	0	1	0	0
HIST2H4A	0	0	0	1	0	0
HIST2H2AA4	1	4	2	4	2	1
HIST2H3A	1	4	2	4	2	1
HIST2H2BE	1	4	3	4	3	1
HIST2H2AC	1	4	3	4	3	1
HIST2H2AB	1	4	3	4	3	1
BOLA1	1	4	3	3	3	1
SV2A	2	4	3	3	3	1
SF3B4	2	4	3	3	3	1
MTMR11	2	4	3	3	3	0
OTUD7B	2	1	1	1	1	0
VPS45	2	0	1	1	0	0
PLEKHO1	4	0	0	1	2	0
ANP32E	7	0	2	5	2	1
APH1A	4	0	3	5	0	1
C1orf54	4	1	4	6	0	1
MRPS21	3	1	3	6	0	0
PRPF3	1	1	3	4	1	0
RPRD2	0	1	2	3	1	0
TARS2	3	0	1	0	1	0
ECM1	4	1	1	0	1	0
ADAMTSL4	5	4	2	0	1	1
MCL1	7	9	4	0	2	1
ENSA	2	5	3	1	2	1
GOLPH3L	0	2	0	2	0	0
HORMAD1	0	4	0	1	0	0
CTSS	1	2	0	0	0	0
CTSK	2	2	0	0	0	0
ARNT	3	1	1	0	0	0
SETDB1	3	1	1	0	0	0
CERS2	5	1	3	1	1	1
ANXA9	5	1	2	1	1	1
FAM63A	6	1	2	1	1	1
PRUNE	6	1	2	1	1	1
BNIPL	7	0	3	0	1	2
C1orf56	6	0	3	0	1	2
CDC42SE1	6	0	2	0	1	1
MLLT11	6	0	2	0	1	1
GABPB2	6	0	2	0	1	1
SEMA6C	4	3	2	1	0	1
TNFAIP8L2	3	5	2	1	0	1
LYSMD1	3	5	2	1	0	1
SCNM1	3	5	2	1	0	1
VPS72	4	5	2	2	0	1
PIP5K1A	4	5	2	2	0	1
PSMD4	5	2	4	1	1	0
ZNF687	4	3	5	2	2	0
PI4KB	5	2	4	2	1	0
RFX5	3	2	1	2	1	0
SELENBP1	3	1	1	1	1	0
PSMB4	3	0	1	0	1	0
POGZ	3	0	1	0	0	0
CGN	4	6	0	4	1	0
TUFT1	3	6	0	4	1	0
SNX27	1	1	0	1	0	1
CELF3	2	1	0	1	0	3
RIIAD1	2	1	0	1	0	3
OAZ3	1	0	0	1	0	2
MRPL9	1	0	0	1	0	2
TDRKH	2	1	0	1	0	1
RORC	3	1	0	1	0	1
THEM5	5	1	0	1	0	1
THEM4	5	6	1	3	0	0
S100A10	8	9	1	7	2	4
S100A11	9	10	1	6	2	4
TCHHL1	3	5	0	3	0	0
RPTN	5	3	0	3	1	0
FLG	2	0	0	0	0	0
FLG2	5	0	0	0	0	0
CRNN	10	0	0	0	0	0
LCE5A	10	0	0	0	0	0
CRCT1	9	0	0	0	0	0
LCE3E	3	0	0	0	0	0
LCE3D	4	0	0	0	0	0
LCE2D	2	0	0	0	0	0
LCE2A	2	0	0	0	0	0
KPRP	2	1	0	0	0	0
LCE1E	1	1	0	0	0	0
LCE1D	1	1	0	0	0	0
LCE1C	1	1	0	0	0	0
LCE6A	4	0	0	0	0	0
SMCP	5	0	0	0	0	0
IVL	5	0	0	0	0	0
SPRR4	2	0	0	0	0	0
SPRR1A	3	0	0	0	0	0
SPRR3	3	0	0	0	0	0
SPRR1B	2	0	0	0	0	0
SPRR2D	2	0	0	0	0	0
SPRR2A	2	1	0	1	0	0
SPRR2B	2	1	0	2	0	0
SPRR2E	0	1	0	2	0	0
SPRR2F	0	1	0	3	0	0
SPRR2G	2	0	0	2	0	0
PRR9	6	0	0	0	0	0
LOR	6	0	0	0	0	0
PGLYRP4	7	1	0	0	0	1
S100A9	9	1	0	0	0	1
S100A12	9	1	0	0	0	2
S100A8	6	1	0	0	0	3
S100A7	6	2	0	0	0	4
S100A6	12	9	3	1	3	3
S100A5	11	8	3	1	3	2
S100A4	10	8	3	1	3	2
S100A3	10	8	3	1	3	2
S100A2	8	9	5	1	3	2
S100A16	7	6	5	1	1	0
S100A14	7	6	5	1	1	0
S100A1	7	3	4	1	1	0
CHTOP	7	3	4	1	1	0
S100A13	7	3	4	1	1	0
SNAPIN	7	5	4	1	2	0
ILF2	5	4	1	0	3	0
NPR1	3	3	2	0	3	0
INTS3	3	2	3	0	2	0
SLC27A3	4	0	3	0	0	0
GATAD2B	4	1	5	3	1	1
DENND4B	5	2	6	4	2	2
CRTC2	5	2	6	4	2	2
CREB3L4	5	2	6	4	2	2
SLC39A1	5	2	6	4	2	2
JTB	4	2	6	3	2	2
RAB13	3	2	6	3	2	2
RPS27	3	2	6	3	2	2
TPM3	4	1	2	2	1	0
UBAP2L	2	1	2	1	1	0
C1orf43	2	1	2	1	1	0
HAX1	2	0	1	1	0	0
AQP10	10	0	1	0	0	0
ATP8B2	9	0	0	0	0	0
IL6R	5	6	0	1	0	0
SHE	6	2	0	2	1	0
TDRD10	6	2	0	2	1	0
UBE2Q1	4	0	0	0	0	2
CHRNB2	5	0	0	0	0	2
ADAR	2	0	0	1	0	0
PMVK	8	6	5	2	1	2
PBXIP1	14	7	6	2	1	2
PYGO2	13	7	6	2	1	2
SHC1	15	8	6	2	2	1
CKS1B	15	8	6	2	2	1
LENEP	13	7	5	1	2	1
ZBTB7B	15	9	6	1	2	1
ADAM15	15	4	2	2	1	1
EFNA4	15	3	1	2	1	1
EFNA3	16	4	1	2	0	1
EFNA1	14	5	2	2	2	0
SLC50A1	12	5	2	1	2	0
DPM3	11	5	2	1	2	0
KRTCAP2	9	6	4	1	2	0
TRIM46	9	6	4	1	2	0
MUC1	7	2	4	2	3	2
THBS3	9	3	3	3	4	2
MTX1	9	3	3	3	4	2
GBA	7	2	4	2	3	3
FAM189B	7	2	4	2	3	3
SCAMP3	7	2	3	2	3	3
CLK2	9	2	4	2	3	3
HCN3	9	2	5	2	2	3
PKLR	7	1	4	0	0	1
FDPS	7	1	4	0	0	1
RUSC1	6	1	3	0	0	1
ASH1L	0	0	0	0	0	0
YY1AP1	3	1	1	1	0	0
DAP3	3	1	1	1	0	0
GON4L	0	1	1	2	1	0
SYT11	0	1	1	2	1	0
RIT1	2	5	2	2	1	0
KIAA0907	6	7	4	3	2	0
ARHGEF2	10	6	6	4	3	1
SSR2	10	3	4	6	1	3
UBQLN4	8	1	2	5	0	2
LAMTOR2	8	1	2	5	0	2
RAB25	7	2	2	5	1	2
MEX3A	10	7	1	7	5	3
LMNA	10	7	1	7	5	3
SEMA4A	8	6	1	6	5	1
SLC25A44	3	0	1	3	0	0
PMF1	3	0	1	2	0	0
PMF1-BGLAP	3	0	1	2	0	0
BGLAP	3	0	2	3	0	0
PAQR6	2	0	1	2	0	0
TMEM79	2	0	1	1	0	0
SMG5	4	1	2	2	1	0
TSACC	9	1	1	2	1	0
CCT3	9	1	1	2	1	0
RHBG	9	1	1	2	1	1
C1orf61	9	0	2	2	0	1
MEF2D	8	5	2	6	1	1
IQGAP3	10	2	3	2	1	0
GPATCH4	14	2	3	2	1	1
HAPLN2	18	3	5	3	3	5
BCAN	19	2	4	2	2	6
NES	15	3	3	1	2	6
CRABP2	13	5	7	3	2	3
ISG20L2	8	3	5	4	0	1
RRNAD1	8	3	5	4	0	1
MRPL24	4	3	5	4	0	0
HDGF	6	3	5	4	0	0
PRCC	6	3	5	4	0	1
NTRK1	9	1	1	2	0	2
SH2D2A	9	1	1	2	0	2
INSRR	10	1	0	0	0	2
PEAR1	9	0	0	0	0	0
ETV3L	4	0	1	1	0	1
ETV3	9	0	2	2	0	1
FCRL5	2	0	0	0	0	1
FCRL4	2	0	0	0	0	1
FCRL3	2	0	0	0	0	0
FCRL2	2	0	0	0	0	0
FCRL1	2	0	0	0	0	0
KIRREL	8	3	0	1	0	1
CD1A	2	0	0	0	0	0
CD1C	1	0	0	0	0	0
CD1B	1	0	0	0	0	0
CD1E	1	0	0	0	0	0
SPTA1	0	0	0	1	0	0
MNDA	1	0	0	0	0	0
PYHIN1	2	0	0	0	0	0
IFI16	3	2	1	0	0	0
AIM2	3	0	0	0	0	1
CADM3	7	0	0	1	1	2
DUSP23	9	1	0	1	0	0
SLAMF8	10	1	0	0	0	1
VSIG8	6	5	0	2	2	1
TAGLN2	4	8	1	3	2	2
IGSF9	2	4	1	1	0	2
SLAMF9	2	4	1	2	0	2
PIGM	6	0	1	1	0	0
KCNJ9	11	0	1	1	0	1
IGSF8	10	0	0	1	0	1
ATP1A2	11	0	0	1	0	1
ATP1A4	8	0	0	2	0	0
CASQ1	5	0	0	2	0	0
PEA15	6	0	0	2	0	0
DCAF8	3	1	0	0	0	0
PEX19	2	1	0	1	0	0
NCSTN	2	2	1	1	0	1
COPA	2	2	1	1	0	1
NHLH1	3	2	1	2	0	1
VANGL2	4	0	0	1	0	1
SLAMF6	4	0	0	0	0	0
CD84	5	0	0	0	0	0
SLAMF1	5	0	0	1	0	0
CD48	5	0	0	1	1	0
SLAMF7	5	0	0	0	1	0
LY9	8	0	0	0	1	0
CD244	5	0	1	0	1	0
ITLN1	3	0	1	0	0	0
F11R	9	3	2	0	0	1
TSTD1	10	3	2	0	0	1
USF1	8	2	2	0	0	1
ARHGAP30	10	2	3	1	0	2
KLHDC9	9	2	2	1	1	1
NIT1	8	2	3	1	1	1
PFDN2	8	2	3	1	1	1
DEDD	9	3	3	1	2	1
UFC1	10	3	4	1	2	1
USP21	10	3	4	1	2	1
PPOX	11	2	4	0	2	1
B4GALT3	11	2	4	0	2	0
ADAMTS4	10	1	3	0	1	0
NDUFS2	10	1	3	0	1	0
FCER1G	10	1	2	0	1	1
APOA2	8	1	2	0	1	1
TOMM40L	8	1	2	0	1	1
PCP4L1	5	0	1	1	0	2
SDHC	2	0	1	1	1	1
FCGR2A	4	2	1	1	0	0
HSPA6	4	2	1	1	0	0
FCRLA	3	1	1	0	0	2
DUSP12	6	3	2	1	0	2
ATF6	6	3	2	1	0	2
OLFML2B	8	0	0	0	0	0
NOS1AP	8	1	1	1	0	0
C1orf226	4	4	1	0	0	0
SH2D1B	2	3	1	0	0	0
UHMK1	2	0	1	1	0	0
UAP1	0	0	0	2	0	0
DDR2	2	1	0	1	1	1
RGS4	2	0	1	4	1	1
RGS5	2	2	1	2	0	0
NUF2	2	2	1	2	0	0
PBX1	1	2	0	2	0	3
LMX1A	5	0	0	0	0	0
RXRG	2	0	0	0	0	0
LRRC52	1	0	0	0	0	0
MGST3	4	0	0	1	2	0
ALDH9A1	4	0	1	2	1	0
TMCO1	1	0	1	0	1	1
UCK2	1	0	2	0	0	0
FAM78B	2	0	0	1	0	1
POGK	3	1	1	0	0	0
TADA1	3	1	1	1	1	0
ILDR2	0	0	0	0	0	1
MAEL	0	0	0	0	0	1
GPA33	7	0	0	1	0	0
DUSP27	7	0	0	1	0	0
POU2F1	4	0	1	1	0	2
CD247	5	0	0	0	1	0
CREG1	6	0	0	0	1	0
RCSD1	1	0	0	0	0	0
MPZL1	3	1	0	3	0	0
DCAF6	2	2	0	5	1	1
MPC2	2	2	0	5	1	1
GPR161	4	1	1	1	0	0
TIPRL	4	2	2	2	0	0
SFT2D2	3	2	2	2	0	0
TBX19	2	3	0	1	0	1
XCL2	2	0	0	0	0	0
XCL1	5	1	0	1	1	1
DPT	3	3	0	0	1	1
ATP1B1	1	4	1	1	2	0
BLZF1	1	0	1	2	0	0
NME7	1	0	1	2	0	0
CCDC181	2	1	1	0	0	1
SLC19A2	2	1	1	0	0	1
F5	4	0	0	0	0	1
SELP	2	0	0	1	0	1
SELL	1	0	0	0	0	0
SELE	1	0	0	0	0	0
C1orf112	1	0	1	0	1	0
METTL18	1	0	1	0	1	0
SCYL3	0	2	1	1	0	0
KIFAP3	1	0	0	1	0	1
GORAB	0	0	0	0	1	0
PRRX1	2	0	0	0	0	0
FMO4	1	0	0	1	0	1
PRRC2C	1	2	0	2	0	0
MYOC	2	0	0	0	0	1
VAMP4	2	3	2	2	1	1
METTL13	3	3	3	2	1	1
DNM3	2	0	1	0	0	0
PIGC	7	1	1	2	0	0
SUCO	0	1	1	1	0	0
FASLG	1	1	0	0	0	1
TNFSF18	1	1	0	1	0	1
TNFSF4	3	3	0	1	0	0
PRDX6	3	3	0	4	3	0
SLC9C2	1	0	0	1	0	0
ANKRD45	1	1	1	1	1	1
KLHL20	1	1	1	1	1	1
CENPL	1	0	3	0	1	1
DARS2	1	0	3	0	1	1
ZBTB37	3	0	3	0	1	2
SERPINC1	2	0	1	1	1	2
RC3H1	0	0	1	2	1	1
RABGAP1L	2	0	0	0	1	0
GPR52	0	0	0	1	0	0
CACYBP	4	5	2	1	1	1
MRPS14	4	5	2	1	1	1
KIAA0040	6	0	0	1	0	0
TNR	3	0	0	0	0	3
RFWD2	3	1	2	0	0	0
ASTN1	3	1	0	2	0	0
SEC16B	6	0	1	1	0	0
RASAL2	4	0	0	1	0	1
RALGPS2	4	1	0	0	0	0
ANGPTL1	0	0	0	0	0	0
FAM20B	3	1	0	2	0	0
TOR3A	5	0	0	0	0	0
ABL2	2	0	0	0	1	0
SOAT1	3	1	0	3	0	1
AXDND1	2	0	1	0	0	0
FAM163A	1	0	0	1	0	0
TOR1AIP2	3	2	2	2	1	0
TOR1AIP1	3	3	2	2	1	0
CEP350	2	1	0	2	0	1
QSOX1	5	2	4	1	1	0
LHX4	6	0	1	0	0	1
ACBD6	3	3	3	1	0	0
XPR1	3	0	0	1	0	2
STX6	1	1	1	3	1	1
MR1	1	2	1	3	1	1
IER5	4	5	3	5	3	2
CACNA1E	3	0	0	0	0	1
GLUL	2	0	0	0	0	1
RNASEL	5	2	1	1	2	0
RGS16	5	2	1	1	2	0
RGS8	1	1	0	1	0	1
NPL	7	0	1	0	0	2
DHX9	3	0	1	0	0	0
SHCBP1L	2	0	0	1	0	0
LAMC1	2	2	0	1	1	1
LAMC2	3	2	0	2	0	0
NMNAT2	0	0	0	0	0	3
SMG7	3	2	1	2	0	3
NCF2	6	4	1	0	0	0
ARPC5	7	4	1	0	0	0
RGL1	7	4	1	0	0	0
APOBEC4	7	3	1	1	0	0
COLGALT2	1	1	1	0	1	0
TSEN15	1	1	1	0	1	0
C1orf21	0	0	0	0	0	0
EDEM3	0	0	1	0	0	1
FAM129A	2	0	0	0	0	0
RNF2	0	0	0	0	0	0
SWT1	1	0	1	0	0	0
TRMT1L	1	0	1	0	0	0
IVNS1ABP	1	1	1	0	0	0
HMCN1	3	1	0	0	0	0
PRG4	3	0	0	0	0	0
TPR	5	1	2	0	1	1
C1orf27	4	1	2	0	1	1
PTGS2	2	2	0	2	1	0
PLA2G4A	1	1	0	3	0	0
BRINP3	0	0	0	0	0	0
RGS18	0	0	0	1	0	0
RGS1	1	1	0	0	0	1
RGS13	0	1	0	0	0	0
RGS2	4	3	0	2	0	0
TROVE2	1	1	3	3	1	1
UCHL5	1	1	3	3	1	1
GLRX2	3	3	3	4	1	1
CDC73	2	2	0	1	0	1
KCNT2	0	0	0	3	0	0
CFH	0	0	0	0	0	0
ASPM	2	0	0	3	0	0
CRB1	2	2	1	2	1	0
DENND1B	0	0	0	0	0	0
C1orf53	3	2	1	0	0	0
LHX9	3	2	1	0	0	0
NEK7	1	5	2	1	0	0
PTPRC	0	6	0	1	1	0
NR5A2	0	0	0	0	0	0
ZNF281	0	7	0	6	1	0
KIF14	2	2	2	3	1	0
DDX59	2	2	2	3	1	0
CAMSAP2	0	0	0	0	1	0
C1orf106	0	1	0	0	0	0
KIF21B	4	1	0	2	0	0
TMEM9	4	4	0	1	0	1
IGFN1	6	4	0	1	0	1
PKP1	5	7	2	1	3	2
TNNT2	7	0	0	0	0	1
LAD1	9	0	0	0	0	1
TNNI1	10	1	1	2	1	2
PHLDA3	8	10	2	3	2	2
CSRP1	6	10	2	3	2	3
NAV1	0	0	0	0	0	2
IPO9	7	1	0	0	1	0
SHISA4	5	3	0	1	2	0
LMOD1	4	3	2	4	1	0
TIMM17A	6	3	2	4	1	0
RNPEP	8	3	4	5	1	2
ELF3	7	4	3	4	1	2
ARL8A	9	4	1	2	0	0
PTPN7	12	1	1	0	0	0
LGR6	13	1	0	0	0	0
UBE2T	3	1	0	1	3	1
PPP1R12B	3	1	0	0	3	1
SYT2	3	0	0	0	0	3
KDM5B	1	1	1	2	0	0
RABIF	3	1	2	1	1	1
KLHL12	3	2	3	2	1	1
ADIPOR1	3	2	2	2	1	1
CYB5R1	3	2	2	2	1	1
TMEM183A	8	1	1	1	0	1
ADORA1	9	0	0	0	0	1
MYBPH	8	0	0	0	0	2
CHI3L1	7	0	0	0	0	1
BTG2	12	1	0	3	1	1
FMOD	9	1	0	2	1	1
PRELP	6	1	0	0	0	1
ATP2B4	6	1	1	2	0	1
LAX1	1	1	0	1	0	0
ZC3H11A	3	1	0	0	0	0
SNRPE	4	3	1	1	0	1
SOX13	2	3	1	1	0	0
ETNK2	7	3	1	0	0	1
REN	9	0	0	0	0	1
KISS1	5	0	0	0	0	1
GOLT1A	4	0	0	0	0	1
PLEKHA6	5	1	1	3	2	1
PPP1R15B	7	6	2	5	3	2
PIK3C2B	4	3	1	3	2	0
MDM4	3	3	1	2	2	0
LRRN2	1	1	0	2	1	1
NFASC	4	0	0	0	0	4
CNTN2	2	0	0	0	0	2
RBBP5	2	1	1	4	0	0
DSTYK	3	1	1	1	0	0
TMCC2	6	0	1	0	0	0
NUAK2	5	6	0	3	1	1
LEMD1	3	0	0	0	0	1
CDK18	7	0	0	0	0	2
ELK4	9	0	2	2	1	0
SLC45A3	8	0	2	1	0	0
NUCKS1	5	1	0	2	0	0
SLC41A1	3	0	1	2	0	1
PM20D1	2	0	1	0	0	1
SLC26A9	3	2	0	2	0	0
AVPR1B	1	0	0	0	0	1
CTSE	3	0	0	0	0	0
IKBKE	6	2	0	5	0	2
RASSF5	8	2	0	4	0	2
EIF2D	8	0	1	3	2	0
DYRK3	8	0	1	3	2	0
MAPKAPK2	6	3	0	1	0	0
IL10	10	1	0	2	0	0
IL20	8	13	0	5	0	1
IL24	13	13	0	5	0	1
PIGR	14	5	0	1	0	2
C1orf116	6	8	1	6	0	3
YOD1	8	10	1	6	0	3
PFKFB2	8	10	1	6	0	3
C4BPB	5	5	0	6	0	2
C4BPA	4	4	1	3	0	1
CD55	2	8	2	6	1	1
CR2	2	1	0	0	0	0
CR1	1	0	0	0	0	0
CR1L	2	0	0	0	0	0
CD46	2	2	1	2	1	0
CD34	6	0	0	1	1	0
PLXNA2	3	2	2	3	0	0
LAMB3	7	5	0	0	1	1
G0S2	6	5	0	0	1	1
HSD11B1	4	5	0	0	1	1
TRAF3IP3	3	2	2	2	0	0
C1orf74	5	2	3	2	0	0
IRF6	4	1	3	3	0	0
DIEXF	6	1	3	3	0	0
SYT14	1	0	0	0	0	1
SERTAD4	1	1	0	0	0	0
HHAT	3	0	0	1	0	1
KCNH1	2	0	0	0	0	2
RCOR3	2	0	2	3	0	0
TRAF5	4	0	1	1	0	0
SLC30A1	6	4	1	0	3	1
NEK2	6	8	0	2	0	1
LPGAT1	3	0	0	0	0	3
DTL	5	1	1	1	1	0
INTS7	5	1	1	1	1	0
PPP2R5A	5	0	1	1	0	1
TMEM206	4	0	0	0	0	1
NENF	4	1	0	1	0	1
ATF3	1	5	0	8	1	0
BATF3	5	0	0	1	0	1
NSL1	5	0	1	3	0	0
TATDN3	5	0	1	3	0	0
FLVCR1	1	0	0	2	0	0
VASH2	6	0	0	1	0	1
ANGEL2	4	0	2	1	0	1
RPS6KC1	1	0	2	1	0	0
PROX1	0	0	0	1	0	0
SMYD2	3	0	0	0	0	0
CENPF	3	0	1	1	0	0
KCNK2	0	1	0	0	0	1
KCTD3	1	0	0	0	0	0
ESRRG	0	0	0	0	0	0
GPATCH2	1	0	1	1	0	0
SPATA17	1	0	1	1	0	0
RRP15	2	0	1	0	0	2
TGFB2	4	2	0	1	0	0
LYPLAL1	0	0	0	0	0	0
SLC30A10	0	0	0	1	0	1
EPRS	4	0	1	1	1	0
BPNT1	6	1	1	1	1	0
IARS2	6	1	1	1	1	0
RAB3GAP2	2	0	1	0	1	0
MARK1	2	0	0	1	0	0
C1orf115	5	0	1	1	0	0
MARC2	5	1	1	1	0	0
MARC1	4	1	0	0	0	0
HLX	2	0	0	0	0	0
DUSP10	1	1	0	0	0	2
HHIPL2	1	0	1	1	0	0
TAF1A	2	0	1	1	0	0
MIA3	1	0	1	1	0	0
AIDA	1	1	1	1	0	0
BROX	1	1	1	1	0	0
TLR5	7	0	0	0	0	1
SUSD4	0	0	0	0	1	0
CAPN8	8	4	1	0	1	0
CAPN2	8	4	0	0	1	0
TP53BP2	1	2	0	0	0	1
FBXO28	2	0	1	1	0	0
DEGS1	1	1	0	0	0	0
NVL	1	2	1	3	0	0
CNIH4	1	2	1	4	0	0
WDR26	1	0	1	1	0	0
CNIH3	1	0	1	1	0	0
DNAH14	2	0	1	0	0	0
LBR	5	3	1	2	2	0
ENAH	1	3	0	4	0	0
SRP9	3	4	0	4	1	0
EPHX1	4	2	0	2	1	0
TMEM63A	2	0	1	1	1	0
PYCR2	2	0	1	1	1	0
LEFTY2	3	0	1	1	1	0
SDE2	3	0	0	0	0	0
H3F3A	2	0	1	0	0	0
ACBD3	5	0	1	0	0	0
MIXL1	5	0	1	0	0	0
LIN9	1	0	0	0	0	0
PARP1	5	1	1	3	0	0
ITPKB	2	0	0	1	1	1
PSEN2	1	0	0	0	0	1
ADCK3	0	0	1	1	1	1
CDC42BPA	2	4	1	3	1	2
ZNF678	0	0	1	1	0	0
SNAP47	2	1	1	0	1	1
JMJD4	2	1	1	0	1	1
WNT9A	3	1	0	0	0	0
WNT3A	2	0	0	1	0	0
ARF1	3	1	0	0	0	0
C1orf35	3	2	2	2	0	0
MRPL55	3	2	2	2	0	0
GUK1	5	4	3	2	0	0
IBA57-AS1	5	3	3	2	1	0
IBA57	5	3	3	2	1	0
OBSCN	6	2	1	0	1	0
TRIM11	1	0	1	1	0	0
TRIM17	3	0	1	1	0	0
HIST3H3	4	0	1	1	0	0
HIST3H2A	5	1	0	1	0	0
HIST3H2BB	5	1	0	1	0	0
RNF187	6	1	0	1	0	0
RHOU	2	0	0	1	0	0
RAB4A	6	3	0	1	1	0
CCSAP	1	0	0	0	0	0
ACTA1	3	0	0	0	0	1
NUP133	3	0	0	1	1	0
ABCB10	2	0	0	0	0	0
TAF5L	1	0	1	0	0	0
URB2	1	0	1	0	0	0
GALNT2	2	5	0	3	1	0
COG2	2	0	1	0	0	0
AGT	1	0	0	0	0	0
C1orf198	2	0	0	0	0	1
TTC13	3	2	1	0	0	1
ARV1	3	2	1	0	0	1
FAM89A	2	0	0	0	0	0
GNPAT	1	0	1	0	0	1
C1orf131	1	0	1	0	0	1
EXOC8	2	1	0	2	1	0
SPRTN	2	1	0	2	1	0
TSNAX	1	0	1	1	1	0
DISC1	3	0	0	0	0	0
NTPCR	1	0	1	1	1	1
KCNK1	0	3	0	1	0	0
SLC35F3	1	0	0	1	0	0
TOMM20	4	1	2	1	1	0
RBM34	0	0	2	0	1	0
ARID4B	1	0	2	0	0	0
GGPS1	1	0	2	0	0	0
TBCE	3	0	2	0	0	0
B3GALNT2	4	1	0	0	0	1
GNG4	3	0	0	0	0	0
LYST	2	2	0	1	0	0
NID1	3	0	0	0	0	0
GPR137B	5	0	0	0	0	0
EDARADD	1	0	0	0	0	0
LGALS8	5	0	1	0	0	1
HEATR1	1	3	1	0	0	0
ACTN2	0	0	0	0	0	0
MTR	4	0	2	1	1	0
CHRM3	0	0	0	0	0	0
FMN2	1	0	0	0	0	0
GREM2	1	3	0	0	0	0
RGS7	0	0	0	0	0	1
FH	3	0	0	2	0	0
KMO	3	0	0	2	0	0
OPN3	3	4	1	3	1	0
EXO1	3	1	2	4	2	0
MAP1LC3C	5	0	1	3	0	0
PLD5	0	0	0	0	0	1
CEP170	0	2	2	1	0	0
SDCCAG8	0	2	2	1	0	0
AKT3	0	0	0	0	0	0
ZBTB18	0	0	0	0	0	1
ADSS	2	1	0	1	0	0
C1orf101	2	1	0	1	0	0
COX20	4	2	2	1	2	4
HNRNPU	2	2	2	1	2	3
EFCAB2	0	2	0	1	0	0
KIF26B	2	0	0	0	0	0
SMYD3	2	0	0	2	0	0
TFB2M	1	1	2	0	0	0
CNST	1	1	2	0	0	0
SCCPDH	4	0	0	0	0	0
AHCTF1	2	0	1	0	1	1
ZNF695	1	0	1	0	0	0
ZNF670	2	0	4	0	0	0
ZNF669	3	0	4	0	0	0
ZNF496	1	0	2	0	0	0
NLRP3	2	0	0	1	0	0
GCSAML	2	0	0	0	0	0
TRIM58	0	0	0	1	0	0
OR2L13	1	0	0	0	0	0
ZNF672	6	4	5	0	1	0
ZNF692	6	5	6	0	1	0
PGBD2	3	3	2	0	1	0
ZMYND11	1	0	0	0	0	0
PRR26	0	0	0	0	0	0
DIP2C	0	0	0	0	0	0
LARP4B	0	0	1	0	0	0
GTPBP4	1	0	1	0	0	0
IDI1	2	2	2	0	0	0
WDR37	2	2	2	0	0	0
ADARB2	3	0	1	0	0	1
PFKP	3	2	0	0	1	0
PITRM1	3	0	0	1	0	0
KLF6	0	9	0	3	1	1
AKR1E2	3	0	0	0	1	0
AKR1C1	1	2	0	0	2	0
AKR1C2	3	1	0	1	3	0
TUBAL3	1	0	0	0	0	2
