CTCF	EP300	GABPA	MAFK	NFE2L2	REST
CTTNBP2NL	2	2	2	1	0	0
WNT2B	2	0	0	0	1	0
ST7L	1	1	3	0	0	1
CAPZA1	1	1	3	0	0	1
MOV10	1	0	0	0	0	0
RHOC	3	2	0	0	1	0
PPM1J	4	2	0	0	1	0
SLC16A1	1	0	0	1	1	0
LRIG2	1	0	0	1	0	0
PHTF1	0	0	1	0	0	0
RSBN1	0	0	1	1	1	0
PTPN22	1	0	0	0	0	0
BCL2L15	0	0	0	0	0	0
DCLRE1B	1	1	1	1	0	1
AP4B1	1	1	1	1	0	1
HIPK1	2	1	1	0	0	0
OLFML3	3	0	0	0	0	0
TRIM33	0	1	1	1	0	0
BCAS2	0	0	1	1	1	0
DENND2C	1	0	1	0	0	0
AMPD1	0	0	0	0	0	0
NRAS	0	0	1	0	0	0
CSDE1	2	0	0	1	0	1
SIKE1	0	0	1	0	0	0
TSPAN2	0	0	0	0	0	0
NGF	1	1	0	0	0	0
VANGL1	1	1	1	0	0	0
NHLH2	1	0	0	0	0	0
SLC22A15	2	2	3	1	0	0
ATP1A1	0	1	0	0	0	1
CD58	3	0	2	1	0	0
IGSF3	1	0	0	0	0	0
CD2	1	0	0	0	0	0
PTGFRN	0	0	1	0	0	0
CD101	0	0	0	0	0	0
TTF2	3	1	0	1	0	0
TRIM45	2	0	0	0	0	0
VTCN1	0	0	0	0	0	0
MAN1A2	0	0	1	1	0	0
FAM46C	0	0	0	0	0	0
GDAP2	1	0	2	0	0	0
WDR3	1	0	2	0	0	0
SPAG17	0	0	0	0	0	0
TBX15	0	0	0	0	0	0
WARS2	1	1	0	1	0	1
PHGDH	2	1	0	1	0	0
HMGCS2	0	0	0	0	0	0
NOTCH2	0	0	0	0	0	0
FCGR1B	0	0	0	0	0	0
PDE4DIP	0	1	0	0	0	0
NOTCH2NL	0	0	0	0	0	0
HFE2	1	0	0	0	0	0
TXNIP	0	1	0	1	1	0
POLR3GL	0	2	1	0	1	0
ANKRD34A	0	2	1	0	1	0
LIX1L	0	2	1	0	1	0
RBM8A	1	0	1	0	2	0
PEX11B	2	0	1	0	2	0
ITGA10	2	0	0	0	0	0
ANKRD35	1	1	0	0	0	0
PIAS3	1	0	0	0	0	0
NUDT17	4	0	0	0	0	0
RNF115	0	0	1	1	0	0
POLR3C	0	0	1	1	0	0
CD160	1	0	0	0	0	0
PDZK1	0	1	0	0	0	0
NBPF12	0	0	0	0	0	0
PRKAB2	1	1	0	1	0	0
FMO5	0	0	0	0	0	0
CHD1L	2	1	1	0	0	0
BCL9	0	0	0	0	0	0
ACP6	2	0	0	1	0	1
GJA5	0	0	0	0	0	1
GPR89B	0	0	0	0	0	0
HIST2H2BF	0	0	0	0	0	0
HIST2H4A	0	0	0	0	0	0
HIST2H2AA4	0	0	0	1	0	0
HIST2H3A	0	0	0	1	0	0
HIST2H2BE	1	3	1	3	1	1
HIST2H2AC	1	3	1	3	1	1
HIST2H2AB	1	3	1	3	1	1
BOLA1	0	1	1	0	1	0
SV2A	0	0	0	0	0	0
SF3B4	0	0	1	0	1	0
MTMR11	0	0	1	0	1	0
OTUD7B	0	1	1	0	1	0
VPS45	1	0	1	1	0	0
PLEKHO1	0	0	0	0	0	0
ANP32E	1	0	1	0	0	1
APH1A	0	0	1	2	0	0
C1orf54	1	0	1	2	0	0
MRPS21	0	0	1	1	0	0
PRPF3	0	1	1	1	0	0
RPRD2	0	0	1	1	1	0
TARS2	1	0	1	0	1	0
ECM1	0	0	0	0	0	0
ADAMTSL4	0	1	0	0	0	0
MCL1	0	0	1	0	1	1
ENSA	2	2	0	0	0	0
GOLPH3L	0	2	0	1	0	0
HORMAD1	0	0	0	0	0	0
CTSS	0	2	0	0	0	0
CTSK	1	0	0	0	0	0
ARNT	0	1	0	0	0	0
SETDB1	1	0	1	0	0	0
CERS2	2	1	1	1	1	0
ANXA9	2	1	1	1	1	0
FAM63A	1	0	1	0	0	1
PRUNE	1	0	1	0	0	1
BNIPL	0	0	0	0	0	0
C1orf56	1	0	0	0	0	0
CDC42SE1	2	0	2	0	0	0
MLLT11	2	0	2	0	0	0
GABPB2	1	0	0	0	1	1
SEMA6C	1	0	0	0	0	0
TNFAIP8L2	1	1	1	0	0	1
LYSMD1	1	1	1	0	0	1
SCNM1	2	1	1	0	0	1
VPS72	1	4	1	1	0	0
PIP5K1A	1	4	1	1	0	0
PSMD4	1	2	1	0	1	0
ZNF687	1	0	3	0	0	0
PI4KB	0	0	0	0	0	0
RFX5	1	1	0	1	0	0
SELENBP1	1	0	0	0	0	0
PSMB4	1	0	1	0	1	0
POGZ	0	0	1	0	0	0
CGN	2	0	0	0	0	0
TUFT1	1	6	0	4	1	0
SNX27	0	0	0	1	0	1
CELF3	0	0	0	1	0	2
RIIAD1	0	0	0	0	0	2
OAZ3	0	0	0	0	0	0
MRPL9	0	0	0	0	0	0
TDRKH	0	0	0	0	0	0
RORC	2	1	0	0	0	1
THEM5	1	0	0	1	0	0
THEM4	2	2	1	0	0	0
S100A10	3	4	1	3	2	4
S100A11	1	1	0	0	0	0
TCHHL1	0	0	0	0	0	0
RPTN	0	2	0	1	1	0
FLG	0	0	0	0	0	0
FLG2	0	0	0	0	0	0
CRNN	1	0	0	0	0	0
LCE5A	0	0	0	0	0	0
CRCT1	0	0	0	0	0	0
LCE3E	0	0	0	0	0	0
LCE3D	1	0	0	0	0	0
LCE2D	1	0	0	0	0	0
LCE2A	0	0	0	0	0	0
KPRP	0	0	0	0	0	0
LCE1E	1	0	0	0	0	0
LCE1D	0	0	0	0	0	0
LCE1C	0	0	0	0	0	0
LCE6A	0	0	0	0	0	0
SMCP	4	0	0	0	0	0
IVL	0	0	0	0	0	0
SPRR4	1	0	0	0	0	0
SPRR1A	0	0	0	0	0	0
SPRR3	0	0	0	0	0	0
SPRR1B	2	0	0	0	0	0
SPRR2D	2	0	0	0	0	0
SPRR2A	0	0	0	0	0	0
SPRR2B	0	0	0	0	0	0
SPRR2E	0	1	0	1	0	0
SPRR2F	0	0	0	1	0	0
SPRR2G	0	0	0	1	0	0
PRR9	1	0	0	0	0	0
LOR	0	0	0	0	0	0
PGLYRP4	4	0	0	0	0	1
S100A9	6	0	0	0	0	1
S100A12	2	0	0	0	0	0
S100A8	2	0	0	0	0	1
S100A7	1	0	0	0	0	2
S100A6	3	3	2	1	2	2
S100A5	3	3	2	1	2	2
S100A4	3	2	0	1	2	1
S100A3	2	0	0	0	1	1
S100A2	3	4	1	0	1	0
S100A16	2	1	3	1	0	0
S100A14	2	1	3	1	0	0
S100A1	2	1	1	0	0	0
CHTOP	2	1	1	0	0	0
S100A13	2	1	1	0	0	0
SNAPIN	0	0	0	0	0	0
ILF2	3	1	0	0	1	0
NPR1	3	1	0	0	1	0
INTS3	0	0	2	0	0	0
SLC27A3	1	0	1	0	0	0
GATAD2B	2	0	0	1	0	0
DENND4B	1	0	1	1	0	0
CRTC2	1	1	4	1	1	1
CREB3L4	1	1	4	1	1	1
SLC39A1	1	1	4	1	1	1
JTB	1	0	0	1	0	0
RAB13	1	1	1	1	1	1
RPS27	1	1	1	1	1	1
TPM3	2	0	1	0	0	0
UBAP2L	0	1	1	0	1	0
C1orf43	0	1	1	0	1	0
HAX1	2	0	1	0	0	0
AQP10	4	0	0	0	0	0
ATP8B2	5	0	0	0	0	0
IL6R	3	2	0	0	0	0
SHE	0	0	0	0	0	0
TDRD10	0	0	0	0	0	0
UBE2Q1	2	0	0	0	0	2
CHRNB2	1	0	0	0	0	2
ADAR	0	0	0	1	0	0
PMVK	3	1	1	1	0	1
PBXIP1	2	2	1	0	0	0
PYGO2	2	2	1	0	0	0
SHC1	1	3	3	1	1	0
CKS1B	1	3	3	1	1	0
LENEP	7	1	0	0	0	0
ZBTB7B	6	1	1	0	0	0
ADAM15	4	2	1	0	0	0
EFNA4	2	0	0	1	0	0
EFNA3	3	0	0	1	0	0
EFNA1	3	4	1	0	1	0
SLC50A1	3	3	2	0	1	0
DPM3	0	2	2	0	1	0
KRTCAP2	3	1	0	1	1	0
TRIM46	3	1	0	1	1	0
MUC1	2	0	0	0	0	0
THBS3	1	0	2	0	0	0
MTX1	1	0	2	0	0	0
GBA	2	1	0	1	1	1
FAM189B	2	0	1	0	0	0
SCAMP3	1	0	1	0	0	0
CLK2	2	0	0	0	0	1
HCN3	2	0	0	0	0	1
PKLR	1	0	1	0	0	0
FDPS	1	0	1	0	0	0
RUSC1	3	1	2	0	0	0
ASH1L	0	0	0	0	0	0
YY1AP1	0	0	1	0	0	0
DAP3	0	0	1	0	0	0
GON4L	0	0	1	0	1	0
SYT11	0	0	1	0	1	0
RIT1	1	1	0	0	0	0
KIAA0907	1	3	2	0	1	0
ARHGEF2	2	1	1	1	0	0
SSR2	1	0	1	1	0	0
UBQLN4	2	1	1	1	0	2
LAMTOR2	2	1	1	1	0	2
RAB25	3	1	1	2	0	2
MEX3A	2	0	0	0	0	0
LMNA	2	0	0	0	0	0
SEMA4A	3	0	0	1	0	0
SLC25A44	1	0	1	1	0	0
PMF1	0	0	0	1	0	0
PMF1-BGLAP	0	0	0	1	0	0
BGLAP	0	0	0	0	0	0
PAQR6	0	0	0	0	0	0
TMEM79	0	0	1	1	0	0
SMG5	0	0	1	1	0	0
TSACC	2	1	1	1	1	0
CCT3	2	1	1	1	1	0
RHBG	1	0	0	0	0	0
C1orf61	0	0	0	0	0	0
MEF2D	1	4	1	5	1	1
IQGAP3	0	0	1	1	1	0
GPATCH4	4	1	2	1	0	0
HAPLN2	5	0	0	0	0	1
BCAN	2	0	0	0	0	0
NES	3	0	1	0	0	1
CRABP2	1	1	0	0	0	0
ISG20L2	2	0	2	0	0	0
RRNAD1	2	0	2	0	0	0
MRPL24	1	2	2	2	0	0
HDGF	1	0	1	0	0	0
PRCC	0	0	1	2	0	0
NTRK1	1	1	0	0	0	1
SH2D2A	1	1	0	0	0	1
INSRR	3	0	0	0	0	0
PEAR1	2	0	0	0	0	0
ETV3L	1	0	0	0	0	0
ETV3	1	0	1	1	0	1
FCRL5	0	0	0	0	0	0
FCRL4	0	0	0	0	0	0
FCRL3	2	0	0	0	0	0
FCRL2	2	0	0	0	0	0
FCRL1	0	0	0	0	0	0
KIRREL	1	0	0	0	0	1
CD1A	0	0	0	0	0	0
CD1C	0	0	0	0	0	0
CD1B	1	0	0	0	0	0
CD1E	0	0	0	0	0	0
SPTA1	0	0	0	0	0	0
MNDA	0	0	0	0	0	0
PYHIN1	0	0	0	0	0	0
IFI16	0	2	1	0	0	0
AIM2	1	0	0	0	0	0
CADM3	0	0	0	0	0	1
DUSP23	3	0	0	0	0	0
SLAMF8	3	0	0	0	0	0
VSIG8	0	1	0	0	0	1
TAGLN2	1	3	1	1	0	0
IGSF9	1	1	0	0	0	2
SLAMF9	0	0	0	0	0	1
PIGM	0	0	1	0	0	0
KCNJ9	4	0	0	0	0	0
IGSF8	1	0	0	0	0	1
ATP1A2	4	0	0	1	0	0
ATP1A4	0	0	0	0	0	0
CASQ1	1	0	0	1	0	0
PEA15	0	0	0	1	0	0
DCAF8	0	1	0	0	0	0
PEX19	1	0	0	0	0	0
NCSTN	0	2	1	0	0	0
COPA	0	2	1	0	0	0
NHLH1	1	0	0	0	0	1
VANGL2	0	0	0	1	0	0
SLAMF6	0	0	0	0	0	0
CD84	0	0	0	0	0	0
SLAMF1	0	0	0	0	0	0
CD48	0	0	0	0	0	0
SLAMF7	1	0	0	0	0	0
LY9	0	0	0	0	0	0
CD244	0	0	0	0	0	0
ITLN1	1	0	1	0	0	0
F11R	1	0	0	0	0	0
TSTD1	2	1	2	0	0	1
USF1	4	1	2	0	0	1
ARHGAP30	1	0	0	0	0	0
KLHDC9	2	0	0	0	0	0
NIT1	2	1	1	1	0	1
PFDN2	2	1	1	1	0	1
DEDD	2	1	1	0	1	0
UFC1	0	0	1	0	0	0
USP21	1	0	1	0	0	0
PPOX	2	0	0	0	0	0
B4GALT3	2	1	0	0	1	0
ADAMTS4	3	0	1	0	0	0
NDUFS2	3	0	1	0	0	0
FCER1G	1	0	0	0	0	0
APOA2	3	0	1	0	0	0
TOMM40L	3	0	1	0	0	0
PCP4L1	0	0	0	0	0	1
SDHC	1	0	1	0	1	0
FCGR2A	0	0	0	0	0	0
HSPA6	0	1	0	0	0	0
FCRLA	0	0	0	0	0	0
DUSP12	2	1	1	0	0	0
ATF6	1	2	1	1	0	0
OLFML2B	2	0	0	0	0	0
NOS1AP	2	0	0	1	0	0
C1orf226	0	2	1	0	0	0
SH2D1B	0	1	0	0	0	0
UHMK1	0	0	1	0	0	0
UAP1	0	0	0	0	0	0
DDR2	1	0	0	0	0	1
RGS4	2	0	0	0	0	0
RGS5	0	1	1	1	0	0
NUF2	0	1	1	1	0	0
PBX1	0	1	0	1	0	1
LMX1A	0	0	0	0	0	0
RXRG	0	0	0	0	0	0
LRRC52	0	0	0	0	0	0
MGST3	1	0	0	1	0	0
ALDH9A1	2	0	1	1	0	0
TMCO1	1	0	1	0	1	1
UCK2	0	0	2	0	0	0
FAM78B	0	0	0	0	0	0
POGK	1	0	1	0	0	0
TADA1	1	1	0	0	0	0
ILDR2	0	0	0	0	0	0
MAEL	0	0	0	0	0	0
GPA33	0	0	0	0	0	0
DUSP27	0	0	0	0	0	0
POU2F1	1	0	1	1	0	1
CD247	0	0	0	0	0	0
CREG1	1	0	0	0	1	0
RCSD1	0	0	0	0	0	0
MPZL1	2	1	0	2	0	0
DCAF6	2	2	0	3	1	1
MPC2	1	2	0	2	1	1
GPR161	2	0	0	0	0	0
TIPRL	1	1	1	1	0	0
SFT2D2	2	1	1	1	0	0
TBX19	0	1	0	0	0	0
XCL2	2	0	0	0	0	0
XCL1	0	0	0	0	0	0
DPT	1	1	0	0	0	1
ATP1B1	1	2	0	1	1	0
BLZF1	0	0	1	2	0	0
NME7	0	0	1	2	0	0
CCDC181	1	0	0	0	0	0
SLC19A2	1	1	1	0	0	1
F5	1	0	0	0	0	1
SELP	0	0	0	0	0	0
SELL	1	0	0	0	0	0
SELE	0	0	0	0	0	0
C1orf112	0	0	1	0	1	0
METTL18	0	0	1	0	1	0
SCYL3	0	2	1	1	0	0
KIFAP3	1	0	0	0	0	0
GORAB	0	0	0	0	1	0
PRRX1	0	0	0	0	0	0
FMO4	1	0	0	1	0	1
PRRC2C	1	1	0	1	0	0
MYOC	2	0	0	0	0	0
VAMP4	1	1	1	0	0	1
METTL13	0	2	1	1	1	0
DNM3	0	0	0	0	0	0
PIGC	4	1	1	2	0	0
SUCO	0	1	1	1	0	0
FASLG	0	1	0	0	0	1
TNFSF18	0	1	0	0	0	1
TNFSF4	1	2	0	0	0	0
PRDX6	0	1	0	2	1	0
SLC9C2	0	0	0	0	0	0
ANKRD45	0	0	0	0	0	0
KLHL20	0	1	1	1	1	1
CENPL	1	0	2	0	0	0
DARS2	1	0	2	0	0	0
ZBTB37	0	0	1	0	1	1
SERPINC1	2	0	0	0	0	1
RC3H1	0	0	0	0	0	0
RABGAP1L	0	0	0	0	1	0
GPR52	0	0	0	0	0	0
CACYBP	1	3	1	1	0	1
MRPS14	1	2	1	0	1	0
KIAA0040	1	0	0	0	0	0
TNR	2	0	0	0	0	2
RFWD2	1	0	2	0	0	0
ASTN1	0	0	0	0	0	0
SEC16B	2	0	0	0	0	0
RASAL2	2	0	0	1	0	1
RALGPS2	1	0	0	0	0	0
ANGPTL1	0	0	0	0	0	0
FAM20B	0	1	0	1	0	0
TOR3A	1	0	0	0	0	0
ABL2	0	0	0	0	0	0
SOAT1	2	1	0	2	0	1
AXDND1	2	0	1	0	0	0
FAM163A	0	0	0	0	0	0
TOR1AIP2	3	2	2	2	1	0
TOR1AIP1	1	2	2	2	1	0
CEP350	2	0	0	2	0	1
QSOX1	0	0	4	0	0	0
LHX4	1	0	1	0	0	0
ACBD6	0	0	3	1	0	0
XPR1	3	0	0	1	0	2
STX6	0	1	1	2	1	1
MR1	1	0	1	1	0	0
IER5	1	2	1	0	1	1
CACNA1E	1	0	0	0	0	1
GLUL	1	0	0	0	0	0
RNASEL	1	0	0	0	0	0
RGS16	4	0	1	0	0	0
RGS8	0	1	0	0	0	1
NPL	4	0	1	0	0	0
DHX9	0	0	0	0	0	0
SHCBP1L	1	0	0	1	0	0
LAMC1	2	1	0	1	1	0
LAMC2	0	0	0	0	0	0
NMNAT2	0	0	0	0	0	1
SMG7	3	1	1	2	0	2
NCF2	0	1	0	0	0	0
ARPC5	1	2	1	0	0	0
RGL1	1	2	1	0	0	0
APOBEC4	1	0	0	0	0	0
COLGALT2	0	0	0	0	0	0
TSEN15	0	1	1	0	1	0
C1orf21	0	0	0	0	0	0
EDEM3	0	0	1	0	0	1
FAM129A	1	0	0	0	0	0
RNF2	0	0	0	0	0	0
SWT1	0	0	1	0	0	0
TRMT1L	0	0	1	0	0	0
IVNS1ABP	1	1	1	0	0	0
HMCN1	1	1	0	0	0	0
PRG4	1	0	0	0	0	0
TPR	2	1	2	0	1	1
C1orf27	2	1	2	0	1	1
PTGS2	1	1	0	0	0	0
PLA2G4A	0	1	0	3	0	0
BRINP3	0	0	0	0	0	0
RGS18	0	0	0	0	0	0
RGS1	1	0	0	0	0	1
RGS13	0	0	0	0	0	0
RGS2	3	1	0	0	0	0
TROVE2	0	1	3	3	1	0
UCHL5	1	1	3	3	1	0
GLRX2	0	1	0	0	0	1
CDC73	2	2	0	1	0	0
KCNT2	0	0	0	0	0	0
CFH	0	0	0	0	0	0
ASPM	0	0	0	2	0	0
CRB1	0	2	1	1	1	0
DENND1B	0	0	0	0	0	0
C1orf53	0	0	1	0	0	0
LHX9	1	0	1	0	0	0
NEK7	1	0	2	0	0	0
PTPRC	0	0	0	0	0	0
NR5A2	0	0	0	0	0	0
ZNF281	0	3	0	2	0	0
KIF14	1	0	1	1	0	0
DDX59	0	0	1	1	0	0
CAMSAP2	0	0	0	0	1	0
C1orf106	0	0	0	0	0	0
KIF21B	2	1	0	1	0	0
TMEM9	1	3	0	1	0	0
IGFN1	1	1	0	0	0	0
PKP1	2	1	1	0	2	1
TNNT2	3	0	0	0	0	1
LAD1	1	0	0	0	0	0
TNNI1	0	0	0	0	0	0
PHLDA3	1	3	1	1	1	2
CSRP1	1	5	1	0	0	0
NAV1	0	0	0	0	0	0
IPO9	1	1	0	0	1	0
SHISA4	3	1	0	0	1	0
LMOD1	1	1	1	1	0	0
TIMM17A	0	1	1	1	0	0
RNPEP	2	0	1	2	0	0
ELF3	4	1	2	1	0	2
ARL8A	1	0	0	0	0	0
PTPN7	1	0	0	0	0	0
LGR6	5	0	0	0	0	0
UBE2T	1	1	0	0	1	0
PPP1R12B	1	1	0	0	1	0
SYT2	1	0	0	0	0	0
KDM5B	0	1	1	2	0	0
RABIF	1	0	1	0	0	0
KLHL12	1	1	1	1	1	1
ADIPOR1	0	1	1	1	0	0
CYB5R1	1	1	1	1	0	0
TMEM183A	1	0	0	0	0	0
ADORA1	3	0	0	0	0	1
MYBPH	2	0	0	0	0	0
CHI3L1	1	0	0	0	0	0
BTG2	1	0	0	0	0	0
FMOD	4	0	0	0	0	0
PRELP	0	0	0	0	0	0
ATP2B4	2	0	0	2	0	0
LAX1	0	0	0	0	0	0
ZC3H11A	0	1	0	0	0	0
SNRPE	2	2	1	0	0	1
SOX13	1	0	0	0	0	0
ETNK2	1	0	0	0	0	0
REN	2	0	0	0	0	0
KISS1	2	0	0	0	0	0
GOLT1A	2	0	0	0	0	0
PLEKHA6	3	0	0	0	0	0
PPP1R15B	1	3	2	2	2	2
PIK3C2B	0	1	0	2	1	0
MDM4	0	2	1	0	1	0
LRRN2	1	0	0	0	0	0
NFASC	1	0	0	0	0	1
CNTN2	0	0	0	0	0	1
RBBP5	1	1	1	2	0	0
DSTYK	0	0	1	0	0	0
TMCC2	1	0	0	0	0	0
NUAK2	1	2	0	0	0	0
LEMD1	1	0	0	0	0	0
CDK18	0	0	0	0	0	0
ELK4	2	0	1	1	0	0
SLC45A3	2	0	1	0	0	0
NUCKS1	2	1	0	0	0	0
SLC41A1	1	0	1	0	0	1
PM20D1	0	0	0	0	0	0
SLC26A9	1	2	0	2	0	0
AVPR1B	0	0	0	0	0	0
CTSE	1	0	0	0	0	0
IKBKE	3	0	0	1	0	0
RASSF5	2	2	0	2	0	2
EIF2D	4	0	1	1	2	0
DYRK3	2	0	0	2	0	0
MAPKAPK2	0	0	0	0	0	0
IL10	0	0	0	1	0	0
IL20	2	3	0	1	0	0
IL24	0	7	0	1	0	0
PIGR	0	0	0	0	0	0
C1orf116	1	1	0	0	0	0
YOD1	2	1	0	3	0	1
PFKFB2	2	1	0	3	0	1
C4BPB	2	3	0	2	0	0
C4BPA	0	0	0	1	0	0
CD55	1	5	2	2	1	1
CR2	0	0	0	0	0	0
CR1	1	0	0	0	0	0
CR1L	0	0	0	0	0	0
CD46	0	1	1	1	1	0
CD34	0	0	0	0	0	0
PLXNA2	3	0	1	2	0	0
LAMB3	3	3	0	0	1	1
G0S2	0	2	0	0	0	0
HSD11B1	1	0	0	0	0	0
TRAF3IP3	2	2	1	0	0	0
C1orf74	0	0	1	1	0	0
IRF6	1	0	0	1	0	0
DIEXF	2	0	1	1	0	0
SYT14	0	0	0	0	0	1
SERTAD4	1	1	0	0	0	0
HHAT	0	0	0	0	0	0
KCNH1	2	0	0	0	0	0
RCOR3	2	0	2	2	0	0
TRAF5	2	0	0	0	0	0
SLC30A1	2	2	1	0	2	1
NEK2	1	0	0	0	0	0
LPGAT1	2	0	0	0	0	1
DTL	2	1	1	1	1	0
INTS7	2	1	1	1	1	0
PPP2R5A	2	0	1	0	0	1
TMEM206	0	0	0	0	0	0
NENF	0	0	0	0	0	1
ATF3	0	3	0	4	0	0
BATF3	1	0	0	0	0	0
NSL1	2	0	1	2	0	0
TATDN3	2	0	1	2	0	0
FLVCR1	0	0	0	1	0	0
VASH2	0	0	0	0	0	0
ANGEL2	0	0	1	0	0	0
RPS6KC1	0	0	1	1	0	0
PROX1	0	0	0	1	0	0
SMYD2	0	0	0	0	0	0
CENPF	0	0	0	0	0	0
KCNK2	0	0	0	0	0	1
KCTD3	0	0	0	0	0	0
ESRRG	0	0	0	0	0	0
GPATCH2	0	0	1	0	0	0
SPATA17	0	0	1	0	0	0
RRP15	0	0	1	0	0	1
TGFB2	2	0	0	0	0	0
LYPLAL1	0	0	0	0	0	0
SLC30A10	0	0	0	0	0	1
EPRS	2	0	0	1	1	0
BPNT1	2	0	1	0	0	0
IARS2	2	0	1	0	0	0
RAB3GAP2	1	0	1	0	1	0
MARK1	0	0	0	0	0	0
C1orf115	2	0	0	0	0	0
MARC2	0	0	0	0	0	0
MARC1	1	1	0	0	0	0
HLX	1	0	0	0	0	0
DUSP10	0	1	0	0	0	1
HHIPL2	1	0	0	0	0	0
TAF1A	0	0	1	1	0	0
MIA3	0	0	0	0	0	0
AIDA	0	0	1	0	0	0
BROX	0	0	1	0	0	0
TLR5	3	0	0	0	0	0
SUSD4	0	0	0	0	0	0
CAPN8	1	0	0	0	0	0
CAPN2	4	2	0	0	1	0
TP53BP2	1	0	0	0	0	1
FBXO28	2	0	1	1	0	0
DEGS1	0	0	0	0	0	0
NVL	1	2	1	1	0	0
CNIH4	0	0	0	1	0	0
WDR26	0	0	1	0	0	0
CNIH3	0	0	1	0	0	0
DNAH14	1	0	1	0	0	0
LBR	1	0	0	1	1	0
ENAH	1	2	0	1	0	0
SRP9	2	1	0	0	0	0
EPHX1	1	1	0	1	1	0
TMEM63A	1	0	0	0	0	0
PYCR2	0	0	1	1	1	0
LEFTY2	0	0	0	0	0	0
SDE2	0	0	0	0	0	0
H3F3A	2	0	0	0	0	0
ACBD3	1	0	1	0	0	0
MIXL1	1	0	0	0	0	0
LIN9	0	0	0	0	0	0
PARP1	2	1	1	3	0	0
ITPKB	0	0	0	0	0	0
PSEN2	0	0	0	0	0	1
ADCK3	0	0	1	1	1	0
CDC42BPA	1	2	0	2	0	1
ZNF678	0	0	1	1	0	0
SNAP47	1	1	1	0	0	0
JMJD4	1	1	1	0	0	0
WNT9A	2	1	0	0	0	0
WNT3A	2	0	0	1	0	0
ARF1	1	0	0	0	0	0
C1orf35	1	1	0	0	0	0
MRPL55	0	1	0	0	0	0
GUK1	1	1	2	2	0	0
IBA57-AS1	2	2	1	0	0	0
IBA57	2	2	1	0	0	0
OBSCN	0	0	0	0	1	0
TRIM11	0	0	1	1	0	0
TRIM17	0	0	1	0	0	0
HIST3H3	0	0	0	0	0	0
HIST3H2A	2	0	0	0	0	0
HIST3H2BB	2	0	0	0	0	0
RNF187	0	1	0	1	0	0
RHOU	0	0	0	0	0	0
RAB4A	1	0	0	0	0	0
CCSAP	0	0	0	0	0	0
ACTA1	0	0	0	0	0	1
NUP133	2	0	0	1	1	0
ABCB10	1	0	0	0	0	0
TAF5L	0	0	1	0	0	0
URB2	0	0	1	0	0	0
GALNT2	0	0	0	0	0	0
COG2	2	0	1	0	0	0
AGT	0	0	0	0	0	0
C1orf198	0	0	0	0	0	1
TTC13	1	2	1	0	0	0
ARV1	1	2	1	0	0	0
FAM89A	0	0	0	0	0	0
GNPAT	0	0	0	0	0	1
C1orf131	0	0	0	0	0	1
EXOC8	0	1	0	2	1	0
SPRTN	0	1	0	2	1	0
TSNAX	0	0	1	0	1	0
DISC1	0	0	0	0	0	0
NTPCR	1	0	1	0	1	1
KCNK1	0	1	0	1	0	0
SLC35F3	1	0	0	1	0	0
TOMM20	0	0	1	0	0	0
RBM34	0	0	1	0	1	0
ARID4B	0	0	1	0	0	0
GGPS1	0	0	1	0	0	0
TBCE	1	0	1	0	0	0
B3GALNT2	4	0	0	0	0	1
GNG4	0	0	0	0	0	0
LYST	0	0	0	0	0	0
NID1	0	0	0	0	0	0
GPR137B	1	0	0	0	0	0
EDARADD	0	0	0	0	0	0
LGALS8	0	0	0	0	0	0
HEATR1	1	2	1	0	0	0
ACTN2	0	0	0	0	0	0
MTR	0	0	2	1	1	0
CHRM3	0	0	0	0	0	0
FMN2	0	0	0	0	0	0
GREM2	1	1	0	0	0	0
RGS7	0	0	0	0	0	0
FH	0	0	0	2	0	0
KMO	1	0	0	0	0	0
OPN3	0	2	1	1	1	0
EXO1	1	1	1	0	1	0
MAP1LC3C	2	0	1	1	0	0
PLD5	0	0	0	0	0	0
CEP170	0	1	2	1	0	0
SDCCAG8	0	1	2	1	0	0
AKT3	0	0	0	0	0	0
ZBTB18	0	0	0	0	0	0
ADSS	1	1	0	1	0	0
C1orf101	1	1	0	1	0	0
COX20	1	1	1	1	1	1
HNRNPU	1	1	1	0	1	2
EFCAB2	0	2	0	1	0	0
KIF26B	2	0	0	0	0	0
SMYD3	1	0	0	0	0	0
TFB2M	0	0	2	0	0	0
CNST	0	0	2	0	0	0
SCCPDH	0	0	0	0	0	0
AHCTF1	0	0	1	0	1	1
ZNF695	0	0	1	0	0	0
ZNF670	1	0	2	0	0	0
ZNF669	0	0	2	0	0	0
ZNF496	0	0	2	0	0	0
NLRP3	0	0	0	0	0	0
GCSAML	0	0	0	0	0	0
TRIM58	0	0	0	1	0	0
OR2L13	1	0	0	0	0	0
ZNF672	1	2	2	0	0	0
ZNF692	1	0	0	0	0	0
PGBD2	1	1	1	0	0	0
ZMYND11	1	0	0	0	0	0
PRR26	0	0	0	0	0	0
DIP2C	0	0	0	0	0	0
LARP4B	0	0	1	0	0	0
GTPBP4	1	0	1	0	0	0
IDI1	1	2	2	0	0	0
WDR37	1	2	2	0	0	0
ADARB2	0	0	0	0	0	0
PFKP	0	0	0	0	0	0
PITRM1	1	0	0	0	0	0
KLF6	0	1	0	1	1	1
AKR1E2	0	0	0	0	0	0
AKR1C1	0	0	0	0	0	0
AKR1C2	2	1	0	1	2	0
TUBAL3	0	0	0	0	0	0
